score,content,sentiment
5,"PLN Mobile sangat sangatlah membantu dalam transaksi listrik, sukses selalu PLN Mobile 🙏",Positif
5,Pln mantaff...,Positif
5,bisa membantu masyarakat bertransaksi di pln mobile,Positif
5,Terimakasih untuk semua petugas PLN..sudah membantu kami,Positif
5,Aplikasi mudah di gunakan,Positif
5,PLN mobile terbaik..👍,Positif
5,Sangat membantu,Positif
5,Terbaik,Positif
5,Cara mudah mendapat kan layanan.pln,Positif
5,"Baik, Cepat, Ringkas Semua Pelayan Baik di PLN Mobile",Positif
5,Sangat membantu,Positif
5,"Bagus penangannya,cepat",Positif
5,aplikasi nyaa keren dan sangat memudahkan pelanggan untuk bertransaksi di sini masalah kelistrikan,Positif
5,Pelayanannya meningkat dan banyak promo terbaik . Respon yantek juga langsung tanggap dan cepat dan juga bisa ditreking ok,Positif
5,Promonya Januari Februari ini keren..,Negatif
5,😎😎😎😎😎,Positif
5,PLN Mobile sangat membantu informasi layanan,Positif
5,Sangat memudahkan dalam pelaporan,Positif
5,Mntapp,Positif
5,terbaik,Positif
5,Aplikasi PLN MObile sangat membantu & memudahkan pelanggan👏🏻👍🏻,Positif
5,"Bayar listrik jadi gak perlu keluar rumah lagi atau tunggu petugas datang,karena semua sudah ada di aplikasi,sukses terus PLN Mobile 🙏",Positif
5,mudah,Positif
5,Lebih laporan gangguan listrik,Positif
5,Sangat membantu respon cepet banget petugas PLN nya👍👍semoga sehat selalu,Positif
5,"Terimakasih pln aplikasi ini sangat membantu terkait kelistrikan pelanggan, dan pada saat gangguan terasa lebih mudah karena adanya aplikasi ini kita tidak perlu ke kntor lagi untuk melapor, lewat aplikasi saja petugas pln langsung meluncur atasi gangguan pokoknga terimakasih buat aplikasi pln mobile nya sangat membantu pelanggan 🙏",Positif
5,ok👍👍👍,Positif
5,"Pelayanan keluhan jam12 malam pun langsung diproses,, selang waktu 1jam sudah ada petugas datang yang menangani kerusakan. Semakin tingkatkan terus pelayanan PLN!!!!",Negatif
5,aplikasi sangat bagus,Positif
5,Sangat membantu dan mudah digunakan. Mantap,Positif
5,"Aplikasi pln mobile sungguh memudahkan saya sebagai pelanggan pln, krna dlm 1 aplikasi terdapat menu urusan kelistrikan yg lengkap, butuh token listrik jga bisa langsung tap tap",Positif
5,Terbaik,Positif
5,Pelayanan sangat bagus dan responsif lgsg ditangani oleh petugas,Positif
5,pln mobile sangat membantu saya,Positif
5,Mantap aplikasinya..sangat mudah kita proses tmbh daya lewat aplikasi ini..,Positif
5,Untukmengatasi gangguan pln mobile solusinys,Positif
5,Pln mobile sangat membantu saya,Positif
5,Terimakasih PLN sangat sigap ⭐️⭐️⭐️⭐️⭐️,Positif
5,Aplikasi sangat membantu,Positif
5,Sangat dengan adanya aplikasi PLN mobile terima kasih,Positif
5,Dengan menggunakan pln mobile memudah pelanggan menyampaikan inf kepada pihak pln,Positif
5,Sangat membantu dan andal....!!,Positif
5,Sangat bagus,Positif
5,"Ok, sy kasih bintang 5, tp perbaiki kecepatan responnya ya",Positif
5,Pelayanan jelas dan rinci,Positif
5,Pelayanannya ramah dan baik sudah membantu proses pelaporan melaluai aplikasi pln mobile,Positif
5,sangat membantu,Positif
5,Terima kasih PLN mobile sudah mempermudah pelanggan untuk melaporkan ganguan dan keluhan,Positif
5,PLN memudahkan dengan adanya aplikasi PLN mobile,Positif
5,Pln mobile Paleng hebat,Positif
5,Aplikasi ini sangat membantu dalam keluhan kelistrikan,Positif
1,Karena akhir2 ini sering banget eror tampilan aplikasi nya & loading lama saya kasih bintang 1,Negatif
5,Pelayanan memuaskan dan cepat,Positif
5,Mantap👍,Positif
5,"Mempermudah untuk melakukan apapun mengenai PLN,mengetahui tagihan perbulan,dan bisa melakukan catat meter sendiri.",Positif
5,Makasih PLN laporan gangguan makin lancar....tanpa harus ke kantor PLN lagi,Positif
5,Layanan aplikasi lengkap,Positif
5,PLN MOBILE TERBAIK 👍,Positif
5,Cepat tanggap,Positif
5,Mantap,Positif
5,bagus,Positif
5,👍👍👍,Positif
5,"Aplikasi komplit, bagus",Positif
5,Sangat membantu sekali,Positif
5,Pln mobile terbaik,Positif
5,Sgt membantu,Positif
5,Aplikasi ini sangat membantu dalam memantau penggunaan listrik dan melakukan pembayaran tagihan listrik.,Positif
4,Membantu,Positif
5,Mudah dan cepat,Positif
5,Pln mobile mantap dan aman,Positif
5,TKS pln yg telah menyediakan aplikasi ini yg membuat semakin mudah yg terkait dgn listrik,Positif
5,PLN terbaik,Positif
5,"Petugas baik,ramah dan cepat dalam bertugas🤣",Positif
5,"Tambah daya semakin mudah, aplikasi yang sangat membantu",Positif
5,Semakin didepan,Positif
5,"PLN Mobile sangat membantu! Layanan seperti pembelian token, cek tagihan, dan pelaporan gangguan jadi lebih mudah dan cepat. Featurenya mudah dan respons layanan juga baik. Terima kasih, PLN!",Positif
5,PLN mobile membantu mempermudah smua urusan dalam kelistrikan...,Positif
5,sangat bagus pelayanan,Positif
5,Aplikasi yang sangat membantu sekali.. Top markotop👍👍👍,Positif
5,Aplikasi nya bermanfaat banget. Pengaduan cukup dari rumah. Harga admin pembelian Token listrik jg lebih murah di PLN Mobile. Terimakasih PLN .🫰,Positif
5,Saya sebagai pelanggan PLN sangat membutuhkan aplikasi ini,Positif
5,Mudah,Positif
5,"Terimakasih telah menyediakan aplikasi pengaduan.,semoga aplikasihnya dapat akses lebih cepat.,pln terus semangat demi nusa dan bangsa",Positif
5,"Mantap pln mobile, mempermudah sekali bayar listrik, beli token, dan dalam pengaduan ganggian listrik.",Positif
5,Aplikasi Sangat Baik dan Memudahkan Pelanggan untuk mendapatkan pelayanan PLN.,Positif
5,Sangat Baik dan cepat,Positif
5,Aplikasinya lebih terbuka plg lebih muda mendapatkan informasi ttg listrik pln,Positif
5,Dengan aplikasi pln mobile saya dengan mudah isi token..biaya admin jg murah..tksh pln mobile.,Positif
5,"aplikasi sangat membantu, masalah kelistrikan jadi sangat mudah dan tidak ribet.",Positif
5,Layanan security memuaskan,Positif
5,PLN mobil sangat membantu dan mempermudah para pelanggan dalam pelayanan,Positif
5,Bgus👌,Positif
5,"Terimakasi telah menyediakan aplikasi pengaduan.,pln terus semangat.,terangkanlah seluruh negerimu",Negatif
5,keren..,Positif
5,"Apliksih PLN mobile sangat berguna untuk dapat imformasih promo Tamba dya, beli token listrik, lapor gangguan.dll",Positif
5,Aplikasi yg sangat membantu,Positif
5,Aplikasi ini sangat membantu sekali tentang kerusakan kelistrikan .,Positif
5,Aplikasinya sangat bagus,Positif
5,Pln mempermudah saya dalam proses pasang baru. Bisa isi pulsa dan bayar listrik sangat mempermudah sekali.,Positif
5,"Aplikasi nya mudah digunakan. Respon nya cepat , pelayanannya mantap",Positif
5,Mantapn dan cepat respon nya,Positif
5,Terima kasih atas aplikasi ini,Positif
5,"Aplikasi mudah di gunakan, transaksi apa saja bisa di PLN mobile",Positif
5,Pelayanan baik dan sangat mudah sekarang..,Positif
5,"Mengunakan Aplikasi PLN mobile urusan semakin mudah,👍🏽👍🏽👍🏽",Positif
5,Lebih ditingkatkan lagi,Positif
5,Mantap aplikasinya. Sangat berguna lapor gangguan listrik di rmh..,Positif
5,Mantap,Positif
5,"Alhamdulillah penanganan sudah selesai di perbaiki dengan baik, cepat dan tanggap pihak PLN dan ramah terima kasih pihak PLN",Positif
5,trimakasi PLN mobile sangat membantu keluhan sy,Positif
5,PLN Terbaik,Positif
5,Aplikasi ini sangat penting untuk lapor gangguan listrik,Positif
5,PLN mobile mantap,Positif
5,"Terima kasih PLN, semua semakin mudah dengan aplikasi PLN Mobile 👍.",Positif
5,Mantab betul👍👍👍,Positif
5,Lapor listrik padam lebih mudah 👍,Positif
5,Terimakasi aplikasinya membantu plg unt melapor gangguan listrik pln,Positif
5,PLN Terbaik 👍💯 Luar biasa,Positif
5,PLN TERBAIK DAN LUAR BIASA,Positif
5,Aplikasi yang sangat membantu👍,Positif
5,Terbaik dan sangan memudahkan,Positif
5,Pelanggan pln sudah di manjakan dengan adanya aplikasi ini sangat membantu,Positif
5,Trimakasih,Positif
5,Aplikasi terbaik dan mudah di gunakan,Positif
5,"terimakasih, aplikasi yang sangat membantu disat lampu kami padam pelayananya cepat dan petugas ramah",Positif
5,aplikasi sangat membantu 🥰,Positif
4,"Terimakasi PLN ! Yang telah mengeluarkan sebuah Aplikasi yg sangat membantu kami , sehingga kalau ada gangguan kwh meter ,sangat Efektif",Positif
5,Respon nya cepat,Positif
5,Dapat melihat informasi tagihan dengan cepat dan mengontrol penggunaan daya listrik,Positif
5,PLN oke,Positif
5,Pelayanan cepat respon,Positif
5,Sangat membantu dan mudah digunakan,Positif
5,Pake aplikasi PLN mobile lebih mudah bikin laporan gangguan gak perlu ke kantor,Positif
2,Pada bagian menu aktifitas > pesanan aktif selalu loading terus dan tidak bisa dibuka. Jadi untuk melihat progres PB/PD atau mau membatalkan proses PB/PD dan lanjut pembayaran untuk kode bayar yang kadaluarsa tidak bisa. Mohon untuk segera diperbaiki,Negatif
5,Terbaik sdh pln mobile ni.... Aman listrik,Positif
1,Ini mah bener2 apk mafia isinya mafia percuma laporan klok tdk ada cuan nya gk kan selesai2.... Yg lain jika mau dowload apk silahkan aja mungkin bisa buat maen judol,Negatif
5,sangat membantu sayah,Positif
5,Keren baget pln mobile mudah dan yaman,Positif
5,Benar2 luar biasaa.. gak nyangka bisa semudah ini mengakses informasi ttg listrik rumah,Netral
5,"keren cepat tanggap.,no suap barusan audah dibenahi korslet listrik depan rumah.,trimakasih pln .,good job",Positif
5,"Gandaria Utara, Kebayoran baru, Jakarta Selatan. Napa sih pemadaman Mulu, hujan rintik aja listrik mati, lama banget pula matinya.",Negatif
5,mantap gercep,Positif
5,memuaskan,Positif
5,Pengaduan makin cepat di tangani,Positif
5,pln mobile good,Positif
1,"Pokoknya payah, tidak bisa berkata-kata lg",Negatif
5,PLN Mobile good aplikasi,Positif
5,Gercepp bangett 🥳,Positif
5,Aplikasi yang berguna sebagai media layanan pln. Ok. Terima kasih,Positif
5,Cepat tanggap,Positif
5,Pln jaya,Positif
5,Sangat membantu adanya aplicasi ini.pulsa abis malam hari bisa lngsung beli.trimskasih,Positif
5,sangat membantu sekali ketika token tdk bisa di isi dengan notifikasi di blokir langsung selesai melalui PLN mobile,Positif
5,Pelayanan cepat dan responsif,Positif
5,Bagus,Positif
5,"Sangat membantu, karena listrik prabayar sekarang sering troble, untuk mempermudah menghubungi pln secara gratis minta KCT ataupun keluhan lainya...",Positif
5,sangat membantu,Positif
5,Ok,Positif
5,Setiap pengaduan langsung di tangani Petugas lapangan. Mantap.,Positif
5,"Inovasi yang luar biasa dari PLN aplikasinya ringan, cepat, dan memiliki banyak fitur bermanfaat. Pelanggan seperti saya sangat di permudahkan",Positif
1,"Saya Sudah bayar token, saldo terpotong tapi transaksi di aplikasi di bilang gagal. sudah saya chat cs lewat email/Twitter/live chat namun mereka malah bilang gagal dan bukan tanggung jawab mereka untuk refund. 200rb melayang disini, semua bukti pembayaran sudah saya berikan. mereka yg bikin aplikasi namun mereka lari dari tanggung jawab. Update terbaru uang saya tidak dikembalikan. Tidak usah pakai aplikasi ini! Jika terjadi error dan uang kalian hilang tidak akan dikembalikan",Negatif
5,Membantu sekali kalo ada masalah tentang listrik padam langsung di respon apalagi kl pakai PLN mobile sangat membantu,Positif
5,Proses cepat. Keterangan detail dan pelayanan mudah cepat,Positif
5,"Aplikasi sangat membantu sekali jika ada kendala, dan petugas PLN langsung merespon dengan cepat",Positif
5,Top,Positif
5,Mantab...fast respon,Positif
5,tanp pln hidupku suram,Negatif
5,TOP lah..biaya admin murah,Positif
5,PLN mobile pelayanannya cepat,Positif
5,"Pln mobile, banyak fitur , lancar buat pembelian token . Mantabbb",Positif
5,Mantep banget,Positif
5,Aplikasi yang sangat mudah dan membantu kami dalam membuat pengaduan dan laporan.,Positif
5,Aplikasi mudah buat bayar listrik,Positif
5,Mantab sekali,Positif
5,Jaya pln Indonesia,Positif
5,Semua semakin mudah,Positif
5,Menyala🔥🔥🔥,Positif
5,Pln mobile mantapp,Positif
1,Aplikasi ini fungsinya apa y. Setiap pengaduan tidak pernah direspon,Negatif
5,"Terimakasih, cepat tanggap",Positif
5,Pelayanan cepat dan tanggap👍🙏,Positif
5,aplikasi yang memudahkan,Positif
5,Cepat pelayanannya,Positif
5,Semua semakin muda,Positif
5,PLN Oke,Positif
5,bagus system nya dan respon layanan cept dan tepat.,Positif
5,PLN mobile oke,Positif
5,Sangat 👌👌👌,Positif
5,Sangat membantu,Positif
5,Pelayanan bagus mempermudah kebutuhan masyarakat luas,Positif
5,Aplikasi bagus mempermudah oembayaran listrik,Positif
5,Waktu datang petugas cepat dan pecahkan solusi,Positif
5,Mantab pln,Positif
5,Sudah verifikasi berkali kali masih gk bisa apliksi ap ini bosss,Negatif
5,"Petugas sigap cepat respon , kendala langaung teratasi terima kasih pak",Positif
5,Pln mobile sangat rekomended..thanks PLN mobile,Positif
5,"sudah bagus, sejauh ini sangat membantu, semakin baik kedepannya🙏🔥",Positif
5,Bagus,Positif
5,good,Positif
5,pln ok,Positif
5,Terimakasih PLN dengan PLN mobile semakin mudah .,Positif
5,👍👍👍,Positif
5,Aplikasi yang sangat membantu,Positif
5,PLN Mobile semua semakin mudah 👍,Positif
5,Aplikasi yang sangat membantu membuat laporan gangguan ...muanttabbb,Positif
5,Baik sekali,Positif
5,sangat puas respon cepat,Positif
5,Pln jos,Positif
5,aplikasi sangat membantu pln gercep,Positif
3,"Telat bayar 1 hari sudah datang petugas nya kasih surat peringatan, giliran saya mati lampu sebagian, bikin laporan di PLN mobile, respon nya lama, ketika respon diminta menunggu 6 jam",Negatif
5,Mantap sangat membantu dan memudahkan.,Positif
5,PLN Mobile fast respon dalam penanganan petugas,Positif
5,PLN semakin mudah. Indonesia semakin maju. Alhamdulillah,Positif
5,Semua makin mudah,Positif
5,"pelayanan respon sangat sangat cepat , teknisi sigap",Positif
5,Terima kasih pln gercep,Positif
1,Ga bisa liat padam daerah sekitar padahal lokasi udah aktif .aplikasi bapuk,Negatif
5,sangat membantu,Positif
5,oke,Positif
5,PLN mobile sangat membantu thanks PLN mobile,Positif
5,mantap,Positif
5,"Aplikasi oke, punya. Cepat dan tanggap untuk pelaporan gangguan.",Positif
5,Bagus,Positif
5,Bagus tapi agak lemot masuk aplikasinya,Netral
5,mudah2han di isi 200 bisa nyampe 2 bulan,Positif
5,penanganan lumayan cepat... untuk daerah pelosok,Positif
5,Aplikasi oke,Positif
5,"respon sangat cepat, aplikasi yg sangat berguna",Positif
5,Mantap aplikasi nya sangat membantu,Positif
5,membantu dengan adanya pln mobile.,Positif
5,"Pelayanan cepat, informatif dan teknisi ramah dan sangat membantu.",Positif
5,transaksi cepat dan mudah,Positif
5,Bagus,Positif
5,Pln maju,Positif
5,Terima kasih pelayanannya memuaskan,Positif
5,Alhamdulillah puas atas pelayanannya,Positif
5,Pelayanan cepat,Positif
5,Sudah nyala,Positif
5,Pln jaya,Positif
5,Cepat penanggapannya,Positif
4,Pln mobile sangat membantu dan responnya cepat. Semoga sperti ini trus cepat tanggap dan akurat pln..,Positif
5,PLN mantap,Positif
5,Terimakasih kasih Pln Depok atas kunjungannya respon cepat,Positif
5,Mantap 👍,Positif
5,"Cepat tanggap,,,oke",Positif
5,Dengan Aplikasi PLN Mobile Kita Tidak Perlu Datang kekantor PLN Untuk Melapor Gangguan Listrik,Positif
1,Mau di donlod ga bisa2 mentang2 diskon sengaja dipersulit,Negatif
5,"respon cepat, pelayanan baik",Positif
5,Terimakasih pln bantuannya,Positif
5,Makasih,Positif
5,Mantab ni aplikasi tdi pngaduan pln 19-01-2025 lngsung di proses dan tidak di pungut biaya mksih admind,Positif
5,Sangat puas pelayanan PLN...👍👍👍,Positif
5,baguss dan sangat keren,Positif
5,PLN mobile mantab,Positif
5,Aplikasi Sangat membantu.👍👍🌟🌟🌟🌟👆,Positif
5,PLN membantu dalam hidup saya,Positif
5,Makin mudah bersama PLN mobile thank you,Positif
5,top,Positif
5,Pln mobile terbaik,Positif
5,"sangat baik dan sangat memudahakan untuk kendala kelistrikan ., semoga terus maju dan di lancarkan",Positif
5,PLN mobile terbaiiik,Positif
5,PLN josss,Positif
5,Trmakasih.petugas sigap cepat tanggap.,Positif
5,Alhamdulillah,Positif
5,"Aplikasi ini sangat membantu sy, dlm masalah listrik.sy sangat senang ada ny aplikasi ini .kre.",Positif
5,Bravo,Positif
5,PLN okkkk,Positif
5,Ok mantap pln,Positif
5,mantappp,Positif
5,"bagus, cpt ditanggapi/tangani",Positif
5,cepat rapi,Positif
5,Sukses selalu PLN MOBILE,Positif
3,"Kenapa untuk pemasangan kwh baru sangat lanbat prosessnnya menggunakan aplikasi pln mobile.. Padahal semua sangat mudah karna pake pln mobile..tapi prosesnnya dari awal bayar kemudian sampai 1 atau 2 minggu baru dpasang..kadang pernah stengah bulan blm dpasang"".. Tolong dperbaiki untuk karyawan"" ulpnnya dong..ada aja oknum"" yg merusak kinerja PLN",Negatif
5,Niceee,Positif
5,Baguss,Positif
5,Cepat dan tanggap,Positif
5,Sangat membantu untuk masalah kelistrikan,Positif
5,"untuk pengaduan dan informasi cukup memudahkan. namun usul perbaikan aplikasi, untuk pembelian token bisa ditampilkan perkiraan kwh yg didapat sebelum pembayaran. terima kasih PLN",Positif
5,"Lebih memudahkan kita untuk permasalahan listrik rumah padam, sering padam atau konslet & tagihan yang sangat tinggi dll, kita bisa konsultasikan saja lewat aplikasi ini, bukan hanya itu saja ini bisa melakukan pembayaran listrik, tambah daya dll. Bisa mengetahui info"" listrik rumah padam jadi bukan hanya lewat radio saja. Dan bisa mengetahui adanya promo"" pembayaran listrik juga lhoo..mantap pokoknya aplikasi ini josss saaaeeeeeeeeee. Dan semoga di tahun 2022 ini semoga lebih berkembang lagi..",Positif
5,"Pln mobile semakin mudah, semoga tambah jaya",Positif
5,sampai sekarang selalu dapat penanganan yang memuaskan...,Negatif
5,sangat membantu,Positif
1,"G tau musti bilang apa,klo isi musti pke aplikasi ini,tpi aplikasi terlalu sering error,,sangat mengganggu aktivitas..,,perbaiki doong...,,jgn sdh monopoli tp tetep tutup mata buat pelayanan...🤢🤢🤧",Negatif
